,Latitude,Longitude,Store_Number,Address,Fuel,Num,store,NOP,Phone_Number,Country,State_Province
3815,-78.7221285,34.3012087,Murphy: USA,"102 Columbus Corners Drive,Whiteville,NC,28472 ,,(910) 640-1704",Gas/Diesel,6912,murphy: usa,0,(910) 640-1704,USA,NC
3816,-78.724304,34.302642,Walmart Supercenter,"200 Columbus Corners Dr,Whiteville,NC,28472 ,,(910) 640-1393",Gas/Diesel,1268,walmart supercenter,0,(910) 640-1393,USA,NC
3817,-81.193975,36.148911,Walmart Supercenter,"1801 Hwy 421,Wilkesboro,NC,28697 ,(NOP),(336) 667-7691",None,1290,walmart supercenter,1,(336) 667-7691,USA,NC
3818,-77.0764531,35.834263,Walmart Supercenter,"1529 Washington St,Williamston,NC,27892 ,,(252) 792-9033",None,1641,walmart supercenter,0,(252) 792-9033,USA,NC
3819,-77.877353,34.234075,Sam's Club,"412 S College Rd,Wilmington,NC,28403 ,,(910) 392-2995",Gas/Diesel,8129,sam's club,0,(910) 392-2995,USA,NC
3820,-77.896693,34.145582,Walmart Supercenter,"5135 Carolina Beach Rd,Wilmington,NC,28412 ,,(910) 452-0944",Gas/Diesel,1348,walmart supercenter,0,(910) 452-0944,USA,NC
3821,-77.8970947,34.144558,Murphy: USA,"5205 Carolina Beach Rd,Wilmington,NC,28412 ,,(910) 452-5540",Gas/Diesel,6786,murphy: usa,0,(910) 452-5540,USA,NC
3822,-77.8759155,34.2440948,Murphy: USA,"5221 Sigmon Rd,Wilmington,NC,28403 ,,(910) 798-9890",Gas/Diesel,6624,murphy: usa,0,(910) 798-9890,USA,NC
3823,-77.874725,34.243071,Walmart Supercenter,"5226 Sigmon Rd,Wilmington,NC,28403 ,,(910) 392-4034",Gas/Diesel,1392,walmart supercenter,0,(910) 392-4034,USA,NC
3824,-77.798457,34.294022,Walmart Supercenter,"8035 Market St,Wilmington,NC,28411 ,(NOP),(910) 821-6009",None,4065,walmart supercenter,1,(910) 821-6009,USA,NC
3825,-77.949777,35.733255,Walmart Supercenter,"2500 Forest Hills Rd W,Wilson,NC,27893 ,(NOP),(252) 243-9300",Gas/Diesel,1664,walmart supercenter,1,(252) 243-9300,USA,NC
3826,-77.9514999,35.7337494,Murphy: USA,"2504 Forest Hills Rd W,Wilson,NC,27893 ,,(252) 237-1798",Gas/Diesel,7263,murphy: usa,0,(252) 237-1798,USA,NC
3827,-77.929482,35.752083,Wm Nbrhd Mkt,"2700 Ward Blvd,Wilson,NC,27893 ,(NOP),(252) 640-6931",None,4545,Walmart nbrhd mkt,1,(252) 640-6931,USA,NC
3828,-80.293368,36.084635,Wm Nbrhd Mkt,"180 Harvey St; I-40 Exit 2,Winston salem,NC,27103 ,(NOP),(336) 293-9331",None,6264,Walmart nbrhd mkt,1,(336) 293-9331,USA,NC
3829,-80.272348,36.186694,Sam's Club,"284 Summit Square Blvd,Winston Salem,NC,27105 ,,(336) 377-2820",Gas,4798,sam's club,0,(336) 377-2820,USA,NC
3830,-80.2624359,36.0292587,Murphy: USA,"3470 Parway Village Cr,Winston Salem,NC,27127 ,,(336) 771-3917",Gas/Diesel,7420,murphy: usa,0,(336) 771-3917,USA,NC
3831,-80.262707,36.02822,Walmart Supercenter,"3475 Pkwy Village Ct,Winston Salem,NC,27127 ,,(336) 771-1011",Gas/Diesel,3626,walmart supercenter,0,(336) 771-1011,USA,NC
3832,-80.335962,36.06789,Walmart Supercenter,"4550 Kester Mill Rd; I-40 Exit 188,Winston Salem,NC,27103 ,(NOP),(336) 760-9868",None,2472,walmart supercenter,1,(336) 760-9868,USA,NC
3833,-80.312162,36.065997,Sam's Club,"930 Hanes Mall Blvd; I-40 Exit 189,Winston Salem,NC,27103 ,,(336) 765-0669",Gas,8228,sam's club,0,(336) 765-0669,USA,NC
3834,-80.274117,36.19068,Walmart Supercenter,"320 E Hanes Mill Rd,Winston-salem (n),NC,27105 ,,(336) 377-9194",None,1849,walmart supercenter,0,(336) 377-9194,USA,NC
3835,-80.278284,36.160429,Wm Nbrhd Mkt,"5039 University Pkwy,Winston-Salem,NC,27106 ,(NOP),(336) 293-1340",None,6263,Walmart nbrhd mkt,1,(336) 293-1340,USA,NC
3836,-80.364977,36.093039,Wm Nbrhd Mkt,"5175 Brookberry Park Ave,Winston-Salem,NC,27104 ,(NOP),(336) 245-3007",None,6814,Walmart nbrhd mkt,1,(336) 245-3007,USA,NC
3837,-77.405278,35.560714,Wm Nbrhd Mkt,"3801 S Memorial Dr,Winterville,NC,28590 ,(NOP),(252) 917-6864",None,7235,Walmart nbrhd mkt,1,(252) 917-6864,USA,NC
3838,-77.406446,35.54662,Sam's Club,"4240 Winterville Pkwy,Winterville,NC,28590 ,,(252) 439-0400",Gas,6216,sam's club,0,(252) 439-0400,USA,NC
3839,-78.29636,35.82897,Walmart Supercenter,"841 E Gannon Ave,Zebulon,NC,27597 ,,(919) 269-2221",None,4499,walmart supercenter,0,(919) 269-2221,USA,NC
3840,-100.769279,46.857742,Walmart Supercenter,"1400 Skyline Blvd,Bismarck,ND,58503 ,,(701) 323-0530",None,3648,walmart supercenter,0,(701) 323-0530,USA,ND
3841,-100.74996,46.79175,Walmart Supercenter,"2717 Rock Island PL,Bismarck,ND,58503 ,,(701) 223-3066",None,1534,walmart supercenter,0,(701) 223-3066,USA,ND
3842,-100.740515,46.793869,Sam's Club,"2821 Rock Island PL,Bismarck,ND,58504 ,,(701) 222-1101",Gas/Diesel,4933,sam's club,0,(701) 222-1101,USA,ND
3843,-100.43259,48.819609,Walmart Supercenter,"912 11th St E,Bottineah,ND,58318 ,,(701) 228-5276",None,4569,walmart supercenter,0,(701) 228-5276,USA,ND
3844,-98.868812,48.104219,Walmart Supercenter,"1424 Hwy 2 E,Devils Lake,ND,58301 ,,(701) 662-5203",None,1695,walmart supercenter,0,(701) 662-5203,USA,ND
3845,-102.787133,46.907411,Walmart Supercenter,"2456 3rd Ave W: I-94 Exit 61,Dickinson,ND,58601 ,(NOP),(701) 225-8504",None,1567,walmart supercenter,1,(701) 225-8504,USA,ND
3846,-96.84265,46.8019,Walmart Supercenter,"3757 55th Ave S; I-29 Exit 60,Fargo,ND,58104 ,,(701) 526-1167",None,4352,walmart supercenter,0,(701) 526-1167,USA,ND
3847,-96.865509,46.863867,Walmart Supercenter,"4731 13th Ave S; I-94 Exit 348,Fargo,ND,58103 ,,(701) 281-3971",None,1581,walmart supercenter,0,(701) 281-3971,USA,ND
3848,-96.867607,46.863708,Sam's Club,"4831 13th Ave S; I-94 Exit 348,Fargo,ND,58103 ,,(701) 282-7997",Gas/Diesel,8172,sam's club,0,(701) 282-7997,USA,ND
3849,-97.062723,47.887393,Sam's Club,"2501 32nd Ave S; I-29 Exit 138,Grand Forks,ND,58201 ,,(701) 795-9449",Gas,6385,sam's club,0,(701) 795-9449,USA,ND
3850,-97.064975,47.887769,Walmart Supercenter,"2551 32nd Ave S,Grand Forks,ND,58201 ,,(701) 746-7225",None,1545,walmart supercenter,0,(701) 746-7225,USA,ND
3851,-97.115252,47.93183,Walmart Supercenter,"5755 Gateway Dr; I-29 Exit 141,Grand Forks,ND,58203 ,,(701) 620-6003",None,5806,walmart supercenter,0,(701) 620-6003,USA,ND
3852,-98.721261,46.881863,Walmart Supercenter,"921 25th St SW: I-94 Exit 258,Jamestown,ND,58401 ,,(701) 252-6778",None,1649,walmart supercenter,0,(701) 252-6778,USA,ND
3853,-100.906111,46.846409,Walmart Supercenter,"1000 Old Red Trail NW; I-94 Exit 152,Mandan,ND,58554 ,(NOP),(701) 354-6961",None,2033,walmart supercenter,1,(701) 354-6961,USA,ND
3854,-101.298646,48.195424,Walmart Supercenter,"3900 S BRdway,Minot,ND,58701 ,,(701) 838-2176",None,1636,walmart supercenter,0,(701) 838-2176,USA,ND
3855,-96.628682,46.283795,Walmart Supercenter,"1625 Commerce Dr,Wahpeton,ND,58075 ,,(701) 642-9086",None,3875,walmart supercenter,0,(701) 642-9086,USA,ND
3856,-103.628759,48.181789,Walmart Supercenter,"4001 2nd Ave W,Williston,ND,58801 ,(NOP),(701) 572-8550",None,1565,walmart supercenter,1,(701) 572-8550,USA,ND
3857,-96.745377,40.303607,Walmart Supercenter,"3620 N 6th St,Beatrice,NE,68310 ,,(402) 228-1244",None,2784,walmart supercenter,0,(402) 228-1244,USA,NE
3858,-95.935468,41.155442,Walmart Supercenter,"10504 S 15th St,Bellevue,NE,68123 ,,(402) 292-0156",None,2847,walmart supercenter,0,(402) 292-0156,USA,NE
3859,-95.941565,41.11727,Wm Nbrhd Mkt,"2109 Towne Center Dr,Bellevue,NE,68123 ,,(402) 686-2040",None,3154,Walmart nbrhd mkt,0,(402) 686-2040,USA,NE
3860,-96.141864,41.526537,Walmart Supercenter,"1882 Holly St,Blair,NE,68008 ,,(402) 533-8222",None,4568,walmart supercenter,0,(402) 533-8222,USA,NE
3861,-103.021267,42.826801,Walmart Supercenter,"510 Linden St,Chadron,NE,69337 ,,(308) 432-6999",None,2579,walmart supercenter,0,(308) 432-6999,USA,NE
3862,-97.317007,41.4404,Walmart Supercenter,"818 E 23rd St,Columbus,NE,68601 ,,(402) 564-1668",None,0774,walmart supercenter,0,(402) 564-1668,USA,NE
3863,-96.940444,40.640601,Walmart Supercenter,"1800 E 29th St,Crete,NE,68333 ,,(402) 826-1002",None,4322,walmart supercenter,0,(402) 826-1002,USA,NE
3864,-97.17446,40.162538,Walmart Supercenter,"2831 Hwy 15,Fairbury,NE,68352 ,,(402) 729-3394",None,0418,walmart supercenter,0,(402) 729-3394,USA,NE
3865,-96.457476,41.45219,Walmart Supercenter,"3010 E 23rd Ave N,Fremont,NE,68025 ,,(402) 727-0414",None,0776,walmart supercenter,0,(402) 727-0414,USA,NE
3866,-98.385777,40.934493,Sam's Club,"1510 N Diers Ave,Grand Island,NE,68803 ,,(308) 384-0622",Gas,6461,sam's club,0,(308) 384-0622,USA,NE
3867,-98.385555,40.942786,Walmart Supercenter,"2250 N Diers Ave,Grand Island,NE,68803 ,,(308) 381-0333",None,1326,walmart supercenter,0,(308) 381-0333,USA,NE
3868,-98.337291,40.885505,Walmart Supercenter,"3501 S Locust St,Grand Island,NE,68801 ,,(308) 381-4970",None,3395,walmart supercenter,0,(308) 381-4970,USA,NE
3869,-96.164709,41.142978,Walmart Supercenter,"11350 Wickersham Blvd; I-80 Exit 439,Gretna,NE,68028 ,,(402)881-3530",None,4600,walmart supercenter,0,(402) 881-3530,USA,NE
3870,-98.384292,40.624139,Walmart Supercenter,"3803 Osborne Dr W,Hastings,NE,68901 ,,(402) 462-6000",None,1460,walmart supercenter,0,(402) 462-6000,USA,NE
3871,-99.082127,40.726306,Walmart Supercenter,"5411 N Second Ave,Kearney,NE,68847 ,,(308) 234-8448",None,0598,walmart supercenter,0,(308) 234-8448,USA,NE
3872,-96.059716,41.17632,Wm Nbrhd Mkt,"9460 Giles Rd,La Vista,NE,68128 ,,(402) 513-4207",None,3173,Walmart nbrhd mkt,0,(402) 513-4207,USA,NE
3873,-99.740857,40.745147,Walmart Supercenter,"200 Frontier St; I-80 Exit 237,Lexington,NE,68850 ,,(308) 324-7427",None,0637,walmart supercenter,0,(308) 324-7427,USA,NE
3874,-96.683039,40.728622,Walmart Supercenter,"2500 Jamie Lane,Lincoln,NE,68512 ,(NOP),(402) 975-6171",None,2432,walmart supercenter,1,(402) 975-6171,USA,NE
3875,-96.603368,40.84877,Walmart Supercenter,"3400 N 85th St,Lincoln,NE,68507 ,,(402) 466-0477",None,3823,walmart supercenter,0,(402) 466-0477,USA,NE
3876,-96.678613,40.858372,Walmart Supercenter,"4700 N 27th St,Lincoln,NE,68504 ,(NOP),(402) 438-4377",None,1943,walmart supercenter,1,(402) 438-4377,USA,NE
3877,-96.678684,40.859693,Sam's Club,"4900 N 27th St,Lincoln,NE,68521 ,,(402) 438-3540",Gas/Diesel,6413,sam's club,0,(402) 438-3540,USA,NE
3878,-96.601592,40.736629,Sam's Club,"8480 Andermatt Dr,Lincoln,NE,68526 ,,(402) 488-0108",Gas/Diesel,4873,sam's club,0,(402) 488-0108,USA,NE
3879,-96.600561,40.734371,Walmart Supercenter,"8700 Andermatt Dr,Lincoln,NE,68526 ,,(402) 484-6166",None,3278,walmart supercenter,0,(402) 484-6166,USA,NE
3880,-100.647002,40.199443,Walmart Supercenter,"1902 W B,McCook,NE,69001 ,,(308) 345-1800",None,0790,walmart supercenter,0,(308) 345-1800,USA,NE
3881,-95.857022,40.657754,Walmart Supercenter,"2101 S 11th St,Nebraska City,NE,68410 ,,(402) 874-9080",None,4209,walmart supercenter,0,(402) 874-9080,USA,NE
3882,-97.444234,42.024885,Walmart Supercenter,"2400 Pasewalk Ave,Norfolk,NE,68701 ,,(402) 371-5452",None,0645,walmart supercenter,0,(402) 371-5452,USA,NE
3883,-100.759107,41.120923,Walmart Supercenter,"1401 S Dewey St; I-80 Exit 177,North Platte,NE,69101 ,,(308) 532-5529",None,1585,walmart supercenter,0,(308) 532-5529,USA,NE
3884,-101.718691,41.11251,Walmart Supercenter,"201 Pony Express Ln; I-80 Exit 126,Ogallala,NE,69153 ,,(308) 284-0143",None,7129,walmart supercenter,0,(308) 284-0143,USA,NE
3885,-96.114191,41.21381,Walmart Supercenter,"12850 L St,Omaha,NE,68137 ,,(402) 697-1054",None,5361,walmart supercenter,0,(402) 697-1054,USA,NE
3886,-96.117615,41.291153,Wm Nbrhd Mkt,"13105 Birch Dr,Omaha,NE,68164 ,(NOP),(402) 686-2055",None,4138,Walmart nbrhd mkt,1,(402) 686-2055,USA,NE
3887,-96.117611,41.213912,Sam's Club,"13130 L St,Omaha,NE,68137 ,,(402) 334-1526",Gas,8146,sam's club,0,(402) 334-1526,USA,NE
3888,-96.025028,41.245199,Walmart Supercenter,"1606 S 72nd St,Omaha,NE,68124 ,,(402) 393-9560",None,4358,walmart supercenter,0,(402) 393-9560,USA,NE
3889,-96.18006,41.293573,Walmart Supercenter,"16960 W Maple Rd,Omaha,NE,68116 ,,(402) 289-9238",None,5141,walmart supercenter,0,(402) 289-9238,USA,NE
3890,-96.198862,41.233063,Walmart Supercenter,"18201 Wright St.,Omaha,NE,68130 ,,(402) 330-4400",None,3267,walmart supercenter,0,(402) 330-4400,USA,NE
3891,-96.045644,41.280981,Wm Nbrhd Mkt,"2451 N 90th St,Omaha,NE,68134 ,(NOP),(402) 513-4030",None,3152,Walmart nbrhd mkt,1,(402) 513-4030,USA,NE
3892,-95.981201,41.262821,Wm Nbrhd Mkt,"360 N Saddle Creek Rd,Omaha,NE,68131 ,(NOP),(402) 970-6491",None,4139,Walmart nbrhd mkt,1,(402) 970-6491,USA,NE
3893,-95.991518,41.300098,Walmart Supercenter,"5018 Ames Ave,Omaha,NE,68104 ,,(402) 970-9301",None,3151,walmart supercenter,0,(402) 970-9301,USA,NE
3894,-95.992054,41.211764,Wm Nbrhd Mkt,"5051 L St,Omaha,NE,68117 ,(NOP),(402) 541-0820",None,3172,Walmart nbrhd mkt,1,(402) 541-0820,USA,NE
3895,-96.068139,41.316527,Walmart Supercenter,"6304 N 99th St; I-680 Exit 6,Omaha,NE,68122 ,,(402) 492-9344",None,1637,walmart supercenter,0,(402) 492-9344,USA,NE
3896,-96.168662,41.192888,Wm Nbrhd Mkt,"6710 S 167th St,Omaha,NE,68135 ,(NOP),(402) 609-5703",None,3153,Walmart nbrhd mkt,1,(402) 609-5703,USA,NE
3897,-96.021777,41.175,Walmart Supercenter,"8525 S 71st St. Plaza,Papillion,NE,68128 ,,(402) 597-8977",None,1671,walmart supercenter,0,(402) 597-8977,USA,NE
3898,-96.020988,41.162174,Sam's Club,"9851 S 71st Plaza,Papillion,NE,68133 ,,(402) 686-2379",Gas/Diesel,6181,sam's club,0,(402) 686-2379,USA,NE
3899,-103.677246,41.879671,Walmart Supercenter,"3322 Ave I,Scottsbluff,NE,69361 ,,(308) 632-2666",None,0867,walmart supercenter,0,(308) 632-2666,USA,NE
3900,-97.101416,40.876247,Walmart Supercenter,"1326 280th Rd,Seward,NE,68434 ,,(402) 643-6631",None,0885,walmart supercenter,0,(402) 643-6631,USA,NE
3901,-102.94543,41.116939,Walmart Supercenter,"3001 Silverberg Dr; I-80 Exit 59,Sidney,NE,69162 ,,(308) 254-9138",None,5170,walmart supercenter,0,(308) 254-9138,USA,NE
3902,-96.429136,42.473599,Walmart Supercenter,"1601 Cornhuskers Dr; I-129 Exit 1,South Sioux City,NE,68776 ,,(402) 494-8858",None,1332,walmart supercenter,0,(402) 494-8858,USA,NE
3903,-97.594519,40.827703,Walmart Supercenter,"101 E David Dr; I-80 Exit 353,York,NE,68467 ,,(402) 362-3366",None,0350,walmart supercenter,0,(402) 362-3366,USA,NE
3904,-71.580744,42.809862,Walmart Supercenter,"85 St Hwy 101a,Amherst,NH,03031 ,(NOP),(603) 672-3421",None,1796,walmart supercenter,1,(603) 672-3421,USA,NH
3905,-71.484327,42.964203,Walmart,"17 Colby Court; I-293 Exit 4,Bedford,NH,03110 ,(NOP),(603) 626-6733",None,2246,walmart,1,(603) 626-6733,USA,NH
3906,-72.328898,43.376997,Walmart Supercenter,"14 Bowen St,Claremont,NH,03743 ,,(603) 542-2703",None,1975,walmart supercenter,0,(603) 542-2703,USA,NH
3907,-71.476662,43.226344,Sam's Club,"304 Sheep Davis Rd,Concord,NH,03301 ,,(603) 226-1255",Gas,6386,sam's club,0,(603) 226-1255,USA,NH
3908,-71.481128,43.227815,Walmart Supercenter,"344 Loudon Rd; I-393 Exit 3,Concord,NH,03301 ,(NOP),(603) 226-9312",None,2055,walmart supercenter,1,(603) 226-9312,USA,NH
3909,-71.334908,42.897651,Walmart Supercenter,"11 Ashleigh Dr; I-93 Exit 4,Derry,NH,03038 ,(NOP),(603) 434-3589",Gas,1753,walmart supercenter,1,(603) 434-3589,USA,NH
3910,-71.069762,43.027671,Walmart Supercenter,"35 Fresh River Rd,Epping,NH,03042 ,(NOP),(603) 679-5919",None,3535,walmart supercenter,1,(603) 679-5919,USA,NH
3911,-71.439821,43.565197,Walmart Supercenter,"1458 Lake Shore Rd,Gilford,NH,03249 ,(NOP),(603) 528-8011",None,2639,walmart supercenter,1,(603) 528-8011,USA,NH
3912,-71.194318,44.425779,Walmart Supercenter,"561 Main St,Gorham,NH,03581 ,,(603) 752-4621",None,2634,walmart supercenter,0,(603) 752-4621,USA,NH
3913,-72.530252,42.812893,Walmart Supercenter,"724 Brattleboro Rd,Hinsdale,NH,03451 ,(NOP),(603) 336-5538",None,1907,walmart supercenter,1,(603) 336-5538,USA,NH
3914,-71.474778,43.039776,Walmart Supercenter,"3 Commerce Dr; I-93 Exit 10,Hooksett,NH,03106 ,(NOP),(603) 644-8144",None,1698,walmart supercenter,1,(603) 644-8144,USA,NH
3915,-71.423398,42.727353,Walmart,"254 Lowell Rd,Hudson,NH,03051 ,(NOP),(603) 598-4226",None,1785,walmart,1,(603) 598-4226,USA,NH
3916,-71.42589,42.726329,Sam's Club,"7 Walmart Blvd,Hudson,NH,03051 ,,(603) 882-4600",Gas,6352,sam's club,0,(603) 882-4600,USA,NH
3917,-72.287521,42.924045,Walmart,"350 Winchester St,Keene,NH,03431 ,(NOP),(603) 357-7200",None,3549,walmart,1,(603) 357-7200,USA,NH
3918,-71.79908,44.30398,Walmart,"615 Meadow St; I-93 Exit 42,Littleton,NH,03561 ,,(603) 444-6300",None,2681,walmart,0,(603) 444-6300,USA,NH
3919,-71.44288,42.956005,Walmart Supercenter,"725 Gold St; I-293 Exit 1,Manchester,NH,03103 ,(NOP),(603) 621-9666",None,2399,walmart supercenter,1,(603) 621-9666,USA,NH
3920,-70.809178,43.100943,Walmart,"2200 Woodbury Ave,Newington,NH,03801 ,,(603) 430-9985",None,2398,walmart,0,(603) 430-9985,USA,NH
3921,-71.107577,44.017009,Walmart Supercenter,"46 North-south Rd,North Conway,NH,03860 ,(NOP),(603) 356-0130",None,2140,walmart supercenter,1,(603) 356-0130,USA,NH
3922,-71.109957,42.825184,Walmart Supercenter,"58 Plaistow Rd,Plaistow,NH,03865 ,(NOP),(603) 382-2839",None,1930,walmart supercenter,1,(603) 382-2839,USA,NH
3923,-71.740844,43.768858,Walmart Supercenter,"683 Tenney Mountain Hwy,Plymouth,NH,03264 ,,(603) 536-5352",None,2758,walmart supercenter,0,(603) 536-5352,USA,NH
3924,-70.787874,43.033275,Walmart Supercenter,"2460 Lafayette Rd; I-95 Exit 3,Portsmouth,NH,03801 ,,(603) 433-6008",None,2130,walmart supercenter,0,(603) 433-6008,USA,NH
3925,-72.038913,42.742157,Walmart,"750 Hwy 202,Rindge,NH,03461 ,,(603) 899-6882",None,2057,walmart,0,(603) 899-6882,USA,NH
3926,-71.012272,43.335348,Walmart Supercenter,"116 Farmington Rd,Rochester,NH,03867 ,,(603) 332-4300",None,2330,walmart supercenter,0,(603) 332-4300,USA,NH
3927,-71.23936,42.80141,Walmart Supercenter,"326 N Broadway; I-93 Exit 2,Salem,NH,03079 ,,(603) 894-5642",None,2142,walmart supercenter,0,(603) 894-5642,USA,NH
3928,-70.866061,42.882983,Walmart Supercenter,"700 Lafayette Rd; I-95 Exit 1,Seabrook,NH,03874 ,,(603) 474-2037",None,1762,walmart supercenter,0,(603) 474-2037,USA,NH
3929,-70.880016,43.234397,Walmart Supercenter,"59 Waltons Way,Somersworth,NH,03878 ,,(603) 692-6346",Gas,1749,walmart supercenter,0,(603) 692-6346,USA,NH
3930,-71.576438,43.453802,Walmart Supercenter,"33 Sherwood Dr,Tilton,NH,03276 ,(NOP),(603) 286-7673",None,2369,walmart supercenter,1,(603) 286-7673,USA,NH
3931,-72.324426,43.624576,Walmart,"285 Plainfield Rd; I-89 Exit 20,West Lebanon,NH,03784 ,,(603) 298-5014",None,2138,walmart,0,(603) 298-5014,USA,NH
3932,-72.0257,44.1416,Walmart Supercenter,"4901 Dartmouth College Hwy,Woodsville,NH,03785 ,,(603) 747-8250",None,4389,walmart supercenter,0,(603) 747-8250,USA,NH
3933,-75.0898,39.893202,Walmart,"130 BlackhorSE Pike; I-295 Exit 28,Audubon,NJ,08106 ,,(856) 310-1470",None,5047,walmart,0,(856) 310-1470,USA,NJ
3934,-74.105874,40.661479,Walmart Supercenter,"500 Bayonne Crossing Way,Bayonne,NJ,07002 ,,(201) 620-6137",None,5867,walmart supercenter,0,(201) 620-6137,USA,NJ
3935,-74.928581,39.808381,Walmart Supercenter,"265 Rte 73 N,Berlin,NJ,08091 ,,(856) 753-8787",None,1807,walmart supercenter,0,(856) 753-8787,USA,NJ
3936,-74.403041,40.908002,Walmart Supercenter,"300 Wootton St; I-287 Exit 44,Boonton,NJ,07005 ,,(973) 299-3943",None,5077,walmart supercenter,0,(973) 299-3943,USA,NJ
3937,-74.729606,40.613156,Walmart Supercenter,"3576 Rte 22 W,Branchburg,NJ,08876 ,,(908) 534-7377",None,5069,walmart supercenter,0,(908) 534-7377,USA,NJ
3938,-74.123816,40.072928,Walmart Supercenter,"1872 Rte 88,Brick,NJ,08723 ,(NOP),(732) 840-7772",None,1977,walmart supercenter,1,(732) 840-7772,USA,NJ
3939,-75.207353,39.466867,Walmart,"1130 Hwy 77,Bridgeton,NJ,08302 ,,(856) 453-0418",None,5384,walmart,0,(856) 453-0418,USA,NJ
3940,-74.84068,40.048513,Walmart Supercenter,"2106 Mount Holly Rd; I-295 Exit 47,Burlington,NJ,08016 ,,(609) 386-8400",None,2040,walmart supercenter,0,(609) 386-8400,USA,NJ
3941,-74.458757,40.809205,Walmart Supercenter,"235 Ridgedale Ave; I-287 Exit 37,Cedar Knolls,NJ,07927 ,,(973) 889-8646",None,3598,walmart supercenter,0,(973) 889-8646,USA,NJ
3942,-75.046025,39.937804,Walmart,"500 Rte 38,Cherry Hill,NJ,08002 ,,(856) 665-5430",None,5340,walmart,0,(856) 665-5430,USA,NJ
3943,-74.980153,40.007191,Walmart,"2501 Rte 130 S,Cinnaminson,NJ,08077 ,,(856) 303-2119",None,2871,walmart,0,(856) 303-2119,USA,NJ
3944,-74.978032,40.007184,Sam's Club,"2521 Rt 130 S,Cinnaminson,NJ,08077 ,,(856) 303-2192",Gas,8145,sam's club,0,(856) 303-2192,USA,NJ
3945,-74.920162,40.628631,Walmart,"Rte 513 Exit; I-78 Exit 15,Clinton,NJ,08809 ,(NOP),(908) 730-8665",None,2582,walmart,1,(908) 730-8665,USA,NJ
3946,-75.090849,39.839097,Sam's Club,"2000 Clements Bridge Rd,Deptford,NJ,08096 ,,(856) 853-0219",Gas/Diesel,6670,sam's club,0,(856) 853-0219,USA,NJ
3947,-74.400153,40.458418,Walmart Supercenter,"290 SR 18; I-95 Exit 9,East Brunswick,NJ,08816 ,(NOP),(732) 387-1059",None,3078,walmart supercenter,1,(732) 387-1059,USA,NJ
3948,-74.55219,40.254563,Walmart,"839 Rte 130 N,East Windsor,NJ,08520 ,(NOP),(609) 443-6159",None,3266,walmart,1,(609) 443-6159,USA,NJ
3949,-74.377097,40.531438,Walmart,"2220 Rte 27; I-287 Exit 2,Edison,NJ,08818 ,(NOP),(732) 650-1297",None,5201,walmart,1,(732) 650-1297,USA,NJ
3950,-74.375897,40.516705,Sam's Club,"883 Rte 1 South: I-287 Exit 1,Edison,NJ,08817 ,,(732) 321-0182",Gas,6369,sam's club,0,(732) 321-0182,USA,NJ
3951,-74.552645,39.396304,Walmart Supercenter,"6801 E Black Horse Pike,Egg Harbor Township,NJ,08234 ,,(609) 415-6353",None,3212,walmart supercenter,0,(609) 415-6353,USA,NJ
3952,-74.708074,40.882796,Walmart,"40 International Dr S; I-80 Exit 27,Flanders,NJ,07836 ,,(973) 347-7400",None,3291,walmart,0,(973) 347-7400,USA,NJ
3953,-74.853876,40.526805,Walmart Supercenter,"152 Rte 31,Flemington,NJ,08822 ,(NOP),(908) 788-6769",None,2294,walmart supercenter,1,(908) 788-6769,USA,NJ
3954,-74.57969,41.11487,Walmart,"230 Hwy 17,Franklin,NJ,07416 ,,(973) 209-4242",None,2090,walmart,0,(973) 209-4242,USA,NJ
3955,-74.293123,40.241411,Sam's Club,"320 W Main St,Freehold,NJ,07728 ,,(732) 780-3943",None,6671,sam's club,0,(732) 780-3943,USA,NJ
3956,-74.294399,40.243166,Walmart Supercenter,"326 W Main St,Freehold,NJ,07728 ,,(732) 780-3048",None,3236,walmart supercenter,0,(732) 780-3048,USA,NJ
3957,-74.099707,40.867153,Walmart Supercenter,"174 Passaic St,Garfield,NJ,07026 ,,(973)330-3550",None,5752,walmart supercenter,0,(973) 330-3550,USA,NJ
3958,-74.841456,40.816962,Walmart Supercenter,"1885 Rte 57 - Suite 100,Hackettstown,NJ,07840 ,,(908) 979-9342",None,2503,walmart supercenter,0,(908) 979-9342,USA,NJ
3959,-74.715848,40.233395,Walmart Supercenter,"1750 Nottingham Way,Hamilton,NJ,08619 ,,(609) 438-4093",None,5012,walmart supercenter,0,(609) 438-4093,USA,NJ
3960,-74.635056,40.195632,Walmart,"700 MarketPL Blvd,Hamilton,NJ,08620 ,,(609) 585-1463",None,2518,walmart,0,(609) 585-1463,USA,NJ
3961,-74.785249,39.647956,Walmart,"55 S White HorSE Pike,Hammonton,NJ,08037 ,,(609) 567-2700",None,2254,walmart,0,(609) 567-2700,USA,NJ
3962,-74.223909,40.132113,Walmart Supercenter,"4900 Hwy 9; I-195 Exit 28,Howell,NJ,07731 ,,(732) 886-9100",None,2195,walmart supercenter,0,(732) 886-9100,USA,NJ
3963,-74.135969,40.747835,Walmart Supercenter,"150 Harrison Ave; I-280 Exit 16,Kearny,NJ,07032 ,(NOP),(201) 955-0280",None,5447,walmart supercenter,1,(201) 955-0280,USA,NJ
